,Race,Area ID,Perceived: AGE,Basis for Stop,Stop_Year,Action Taken: None,Stop Time,Result of Stop: No Action,Result of Stop: Warning,Result of Stop: Citation for infraction,Result of Stop: In-field cite and release,Result of Stop: Custodial Arrest Pursuant to Outstanding Warrant,Result of Stop: Custodial Arrest Without Warrant,Result of Stop: Noncriminal Transport or Caretaking Transport,Result of Stop: Psychiatric Hold,Result of Stop: Referred to U.S. Department of Homeland Security
13191,7,05,50,Witness or victim identification of suspect at the scene,2021,0,20:15,0,1,0,0,0,0,0,0,0
13192,3,05,40,,2021,1,22:11,1,0,0,0,0,0,0,0,0
13193,7,16,29,,2021,1,08:25,0,0,1,0,0,0,0,0,0
13194,4,06,30,,2021,0,17:13,0,1,0,0,0,0,0,0,0
13195,3,03,30,,2021,1,01:49,1,0,0,0,0,0,0,0,0
13196,2,12,50,,2021,1,23:14,1,0,0,0,0,0,0,0,0
13197,2,12,40,,2021,0,21:45,1,0,0,0,0,0,0,0,0
13198,2,13,55,,2021,0,01:30,1,0,0,0,0,0,0,0,0
13199,3,18,26,,2021,0,19:37,0,0,0,0,0,0,0,1,0
13200,2,21,17,,2021,1,15:50,0,0,1,0,0,0,0,0,0
13201,7,07,28,,2021,1,09:30,0,0,1,0,0,0,0,0,0
13202,1,01,52,,2021,1,09:26,0,0,1,0,0,0,0,0,0
13203,3,09,19,,2021,1,14:40,0,0,1,0,0,0,0,0,0
13204,3,19,21,,2021,1,22:00,0,0,1,0,0,0,0,0,0
13205,3,01,24,,2021,0,21:49,0,0,1,0,0,0,0,0,0
13206,3,21,18,,2021,1,18:01,0,1,0,0,0,0,0,0,0
13207,3,07,27,,2021,1,21:13,0,1,0,0,0,0,0,0,0
13208,7,02,53,Other reasonable suspicion of a crime,2021,0,16:00,0,0,1,0,0,0,0,0,0
13209,3,09,42,Officer witnessed commission of a crime,2021,0,19:30,0,0,1,0,0,0,0,0,0
13210,1,07,30,,2021,1,18:08,0,0,1,0,0,0,0,0,0
13211,3,02,22,,2021,1,20:26,1,0,0,0,0,0,0,0,0
13212,3,17,21,,2021,1,23:23,0,0,1,0,0,0,0,0,0
13213,3,02,29,,2021,1,11:57,0,0,1,0,0,0,0,0,0
13214,7,19,26,,2021,1,18:15,1,0,0,0,0,0,0,0,0
13215,3,01,20,,2021,1,20:45,0,1,0,0,0,0,0,0,0
13216,3,02,23,Officer witnessed commission of a crime,2021,0,21:00,0,0,1,0,0,0,0,0,0
13217,3,20,28,,2021,0,01:32,1,0,0,0,0,0,0,0,0
13218,7,08,22,,2021,0,22:53,0,1,0,0,0,0,0,0,0
13219,3,17,25,Officer witnessed commission of a crime,2021,0,16:29,0,0,0,0,0,1,0,0,0
13220,3,08,45,Officer witnessed commission of a crime,2021,0,21:25,1,0,0,0,0,0,0,0,0
13221,3,04,22,,2021,1,10:20,0,0,0,0,0,0,0,0,0
13222,2,14,25,,2021,1,22:35,1,0,0,0,0,0,0,0,0
13223,3,15,23,,2021,1,10:40,0,0,1,0,0,0,0,0,0
13224,7,19,35,,2021,0,10:44,0,1,0,0,0,0,0,0,0
13225,2,09,15,Officer witnessed commission of a crime,2021,1,19:56,0,1,0,0,0,0,0,0,0
13226,3,12,26,,2021,1,02:53,1,0,0,0,0,0,0,0,0
13227,2,18,21,,2021,0,19:35,1,0,0,0,0,0,0,0,0
13228,3,17,32,Other reasonable suspicion of a crime,2021,0,14:11,0,0,0,0,0,0,0,0,0
13229,2,07,30,,2021,1,23:01,1,0,0,0,0,0,0,0,0
13230,3,13,30,,2021,0,22:37,1,0,0,0,0,0,0,0,0
13231,7,10,34,,2021,0,02:16,0,0,0,0,0,0,0,0,0
13232,3,05,36,,2021,0,20:04,0,1,0,0,0,0,0,0,0
13233,3,16,17,Matched suspect description,2021,0,22:46,0,0,0,0,0,1,0,0,0
13234,7,19,38,,2021,1,14:21,0,0,1,0,0,0,0,0,0
13235,2,09,44,,2021,0,17:55,0,0,0,1,0,0,1,0,0
13236,7,09,54,,2021,1,09:40,0,0,1,0,0,0,0,0,0
13237,3,03,21,Other reasonable suspicion of a crime,2021,0,00:49,1,0,0,0,0,0,0,0,0
13238,7,09,40,,2021,1,08:54,0,0,1,0,0,0,0,0,0
13239,3,09,30,Other reasonable suspicion of a crime,2021,0,00:37,0,0,0,0,1,0,0,0,0
13240,3,16,29,Other reasonable suspicion of a crime,2021,0,22:25,0,0,0,0,0,1,0,0,0
13241,3,20,49,,2021,1,13:51,0,1,0,0,0,0,0,0,0
13242,3,03,30,,2021,1,20:46,1,0,0,0,0,0,0,0,0
13243,2,12,30,,2021,1,18:32,1,0,0,0,0,0,0,0,0
13244,4,19,37,,2021,1,08:30,0,1,0,0,0,0,0,0,0
13245,3,02,21,,2021,1,16:34,0,0,0,0,0,0,0,0,0
13246,3,13,28,Witness or victim identification of suspect at the scene,2021,0,21:38,0,0,0,0,0,1,0,0,0
13247,3,13,21,,2021,1,15:55,0,0,1,0,0,0,0,0,0
13248,3,14,50,Officer witnessed commission of a crime,2021,1,08:30,0,1,0,0,0,0,0,0,0
13249,7,16,25,,2021,1,07:30,0,0,1,0,0,0,0,0,0
13250,7,08,33,,2021,1,13:32,0,0,1,0,0,0,0,0,0
13251,2,03,45,,2021,1,16:04,1,0,0,0,0,0,0,0,0
13252,3,18,30,,2021,1,13:10,1,0,0,0,0,0,0,0,0
13253,3,08,42,,2021,1,14:59,0,1,0,0,0,0,0,0,0
13254,2,18,22,Officer witnessed commission of a crime,2021,0,19:14,0,0,0,0,0,0,0,0,0
13255,2,03,28,,2021,0,02:26,1,0,0,0,0,0,0,0,0
13256,2,12,20,,2021,0,22:30,0,0,0,0,0,1,0,0,0
13257,7,17,24,,2021,1,09:15,0,0,1,0,0,0,0,0,0
13258,3,06,25,,2021,1,23:22,0,1,0,0,0,0,0,0,0
13259,2,08,45,,2021,1,17:36,0,1,0,0,0,0,0,0,0
13260,7,02,22,Witness or victim identification of suspect at the scene,2021,0,14:02,0,0,0,0,0,1,0,0,0
13261,3,04,44,,2021,1,08:16,0,0,1,0,0,0,0,0,0
13262,2,12,22,,2021,1,21:38,0,1,0,0,0,0,0,0,0
13263,3,01,20,,2021,1,01:34,0,0,1,0,0,0,0,0,0
13264,2,16,36,,2021,1,16:29,0,1,0,0,0,0,0,0,0
13265,4,08,36,,2021,1,13:35,0,0,1,0,0,0,0,0,0
13266,7,07,61,,2021,1,11:38,0,0,1,0,0,0,0,0,0
13267,3,13,35,Officer witnessed commission of a crime,2021,0,20:19,1,0,0,0,0,0,0,0,0
13268,3,19,30,,2021,0,23:23,0,0,0,0,0,1,0,0,0
13269,3,12,30,,2021,0,12:09,0,0,0,0,0,1,0,0,0
13270,2,01,30,Officer witnessed commission of a crime,2021,0,23:29,1,0,0,0,0,0,0,0,0
13271,3,13,35,,2021,0,16:52,0,1,0,0,0,0,0,0,0
13272,2,03,50,,2021,0,14:40,0,0,1,0,0,0,0,0,0
13273,2,20,40,,2021,1,14:20,0,1,0,0,0,0,0,0,0
13274,2,12,26,,2021,1,09:35,0,0,1,0,0,0,0,0,0
13275,2,17,52,,2021,0,08:52,0,0,0,0,0,0,0,1,0
13276,3,20,20,,2021,1,21:11,0,1,0,0,0,0,0,0,0
13277,3,15,21,,2021,0,00:45,0,0,1,0,0,0,0,0,0
13278,3,13,20,,2021,0,16:37,1,0,0,0,0,0,0,0,0
13279,2,12,41,,2021,0,19:00,0,0,0,0,0,0,0,0,0
13280,2,13,27,,2021,1,08:23,0,0,1,0,0,0,0,0,0
13281,3,11,65,,2021,0,07:15,0,0,1,0,0,0,0,0,0
13282,3,04,50,Officer witnessed commission of a crime,2021,0,22:17,1,0,0,0,0,0,0,0,0
13283,3,19,33,,2021,1,16:34,0,1,0,0,0,0,0,0,0
13284,3,18,22,,2021,1,09:01,0,1,0,0,0,0,0,0,0
13285,7,15,48,Officer witnessed commission of a crime,2021,1,07:21,0,0,1,0,0,0,0,0,0
13286,2,01,31,,2021,0,03:59,0,0,0,0,0,1,0,0,0
13287,3,13,26,,2021,0,16:53,1,0,0,0,0,0,0,0,0
13288,3,05,19,,2021,0,17:11,0,0,0,0,0,0,0,0,0
13289,3,11,24,,2021,1,15:20,0,0,1,0,0,0,0,0,0
13290,2,12,46,,2021,1,06:41,0,0,1,0,0,0,0,0,0
13291,3,04,25,,2021,0,19:28,0,0,0,0,1,0,0,0,0
13292,2,14,20,,2021,1,18:49,0,0,1,0,0,0,0,0,0
13293,3,04,43,,2021,1,17:38,0,0,1,0,0,0,0,0,0
13294,3,09,18,,2021,1,09:12,0,1,0,0,0,0,0,0,0
13295,3,14,45,Officer witnessed commission of a crime,2021,1,15:32,0,1,0,0,0,0,0,0,0
13296,3,15,30,,2021,1,02:02,1,0,0,0,0,0,0,0,0
13297,7,11,23,,2021,1,10:50,0,0,1,0,0,0,0,0,0
13298,3,02,30,,2021,0,16:50,0,1,0,0,0,0,0,0,0
13299,7,19,36,Matched suspect description,2021,0,11:30,0,0,0,0,0,1,0,0,0
13300,7,20,22,,2021,1,12:08,0,1,0,0,0,0,0,0,0
13301,3,10,35,,2021,1,20:16,0,1,0,0,0,0,0,0,0
13302,4,07,30,,2021,1,20:09,0,1,0,0,0,0,0,0,0
13303,3,12,25,Officer witnessed commission of a crime,2021,0,14:35,0,0,0,0,0,1,0,0,0
13304,3,04,35,,2021,0,09:58,0,1,0,0,0,0,0,0,0
13305,4,17,34,,2021,1,12:45,0,0,1,0,0,0,0,0,0
13306,7,14,45,,2021,1,11:03,1,0,0,0,0,0,0,0,0
13307,3,15,28,,2021,1,14:30,0,0,1,0,0,0,0,0,0
13308,3,16,21,,2021,0,23:18,0,0,0,0,0,0,0,0,0
13309,3,05,25,,2021,1,20:57,0,0,1,0,0,0,0,0,0
13310,2,01,40,,2021,0,13:10,0,0,0,1,0,0,0,0,0
13311,3,04,25,,2021,0,16:55,0,0,1,0,0,0,0,0,0
13312,2,01,61,,2021,0,10:00,0,0,0,0,0,1,0,0,0
13313,7,21,23,,2021,1,18:59,0,1,0,0,0,0,0,0,0
13314,7,07,48,,2021,1,08:30,0,0,1,0,0,0,0,0,0
13315,3,13,24,,2021,0,11:43,0,0,0,0,0,1,0,0,0
13316,2,12,22,,2021,0,15:52,0,1,0,0,0,0,0,0,0
13317,4,09,58,,2021,1,09:15,0,0,1,0,0,0,0,0,0
13318,7,09,47,Officer witnessed commission of a crime,2021,0,23:10,0,0,0,1,0,0,0,0,0
13319,7,21,24,,2021,1,15:05,0,0,1,0,0,0,0,0,0
13320,3,06,34,,2021,0,08:22,0,0,0,0,0,0,0,0,0
13321,1,20,56,Officer witnessed commission of a crime,2021,1,22:35,0,0,0,0,0,1,0,0,0
13322,3,02,25,Other reasonable suspicion of a crime,2021,0,20:33,0,1,0,0,0,0,0,0,0
13323,2,13,20,Officer witnessed commission of a crime,2021,0,16:18,0,0,0,0,0,0,0,0,0
13324,3,14,26,,2021,1,20:03,0,1,0,0,0,0,0,0,0
13325,2,21,25,,2021,0,10:17,0,0,1,0,0,0,0,0,0
13326,1,17,23,,2021,1,09:25,0,0,1,0,0,0,0,0,0
13327,2,01,30,,2021,0,22:05,0,1,0,0,0,0,0,0,0
13328,3,14,40,,2021,0,01:33,1,0,0,0,0,0,0,0,0
13329,7,14,25,,2021,0,00:00,0,0,0,0,0,0,0,0,0
13330,2,05,38,,2021,1,15:37,0,0,1,0,0,0,0,0,0
13331,3,11,28,Other reasonable suspicion of a crime,2021,0,09:13,0,0,0,0,0,1,0,0,0
13332,3,21,20,,2021,1,08:05,0,0,1,0,0,0,0,0,0
13333,7,21,35,,2021,1,11:41,0,1,0,0,0,0,0,0,0
13334,2,18,44,,2021,1,17:30,0,0,1,0,0,0,0,0,0
13335,3,01,30,Officer witnessed commission of a crime,2021,1,17:00,0,1,0,0,0,0,0,0,0
13336,3,13,64,,2021,1,19:51,0,0,1,0,0,0,0,0,0
13337,3,01,45,,2021,1,09:38,0,0,1,0,0,0,0,0,0
13338,1,21,42,,2021,1,15:05,0,0,1,0,0,0,0,0,0
13339,7,21,30,,2021,1,09:43,0,0,1,0,0,0,0,0,0
13340,3,14,40,,2021,1,14:53,0,0,1,0,0,0,0,0,0
13341,3,12,50,,2021,1,09:54,0,0,1,0,0,0,0,0,0
13342,3,15,45,,2021,1,19:41,1,0,0,0,0,0,0,0,0
13343,2,13,25,,2021,0,18:55,1,0,0,0,0,0,0,0,0
13344,3,16,51,,2021,0,17:13,0,0,1,1,0,0,0,0,0
13345,3,09,42,,2021,1,10:15,0,0,1,0,0,0,0,0,0
13346,3,04,29,,2021,1,17:24,0,0,1,0,0,0,0,0,0
13347,3,04,22,,2021,1,18:45,0,0,1,0,0,0,0,0,0
13348,7,15,50,,2021,0,12:00,0,0,0,0,0,0,0,1,0
13349,3,01,50,,2021,1,22:07,0,0,1,0,0,0,0,0,0
13350,7,20,44,,2021,1,14:09,0,0,1,0,0,0,0,0,0
13351,3,02,17,,2021,0,13:40,0,1,0,0,0,0,0,0,0
13352,3,03,35,,2021,1,09:13,0,0,1,0,0,0,0,0,0
13353,3,19,41,,2021,1,02:46,0,0,1,0,0,0,0,0,0
13354,3,12,25,,2021,1,17:12,1,0,0,0,0,0,0,0,0
13355,1,20,56,,2021,1,15:52,0,0,1,0,0,0,0,0,0
13356,3,13,50,,2021,0,23:13,1,0,0,0,0,0,0,0,0
13357,3,11,20,,2021,1,21:30,0,1,0,0,0,0,0,0,0
13358,3,05,31,,2021,0,04:12,0,0,1,0,0,0,0,0,0
13359,3,08,29,,2021,0,20:30,0,0,0,0,0,1,0,0,0
13360,3,18,36,,2021,0,12:44,0,0,1,0,0,0,0,0,0
13361,2,07,28,Other reasonable suspicion of a crime,2021,0,21:36,0,0,0,0,0,1,0,0,0
13362,2,03,55,,2021,0,19:31,0,1,0,0,0,0,0,0,0
13363,3,19,18,,2021,0,23:41,0,1,0,0,0,0,0,0,0
13364,3,99,28,,2021,0,18:45,0,0,1,0,0,0,0,0,0
13365,3,17,21,,2021,1,18:16,0,0,1,0,0,0,0,0,0
13366,3,08,40,,2021,0,23:00,0,0,0,0,0,1,0,0,0
13367,2,03,28,Witness or victim identification of suspect at the scene,2021,0,03:15,0,0,0,0,0,1,0,0,0
13368,4,10,50,,2021,1,04:48,0,1,0,0,0,0,0,0,0
13369,2,18,25,,2021,0,22:26,1,0,0,0,0,0,0,0,0
13370,7,06,21,,2021,0,20:08,0,1,0,0,0,0,0,0,0
13371,7,09,50,,2021,1,22:51,0,0,1,0,0,0,0,0,0
13372,2,12,20,,2021,0,11:00,0,0,0,0,1,0,0,0,0
13373,2,08,61,Officer witnessed commission of a crime,2021,0,18:00,0,0,0,1,0,0,0,0,0
13374,3,14,16,,2021,1,14:29,0,1,0,0,0,0,0,0,0
13375,3,10,33,,2021,1,23:11,0,0,1,0,0,0,0,0,0
13376,2,02,30,,2021,0,02:16,1,0,0,0,0,0,0,0,0
13377,3,04,30,,2021,0,19:28,0,0,0,0,0,0,0,0,0
13378,7,02,25,,2021,0,13:59,0,0,0,0,0,0,0,0,0
13379,3,05,21,,2021,1,15:21,0,0,1,0,0,0,0,0,0
13380,3,13,40,,2021,1,08:45,0,0,1,0,0,0,0,0,0
13381,3,21,39,,2021,1,14:20,0,1,0,0,0,0,0,0,0
13382,3,05,50,,2021,1,10:55,1,0,0,0,0,0,0,0,0
13383,2,03,32,,2021,0,09:00,0,0,0,0,1,0,0,0,0
13384,1,07,72,,2021,1,09:05,0,0,1,0,0,0,0,0,0
13385,3,13,23,,2021,0,02:34,0,1,0,0,0,0,0,0,0
13386,2,12,19,,2021,0,17:20,0,1,0,0,0,0,0,0,0
13387,3,18,21,,2021,0,22:21,1,0,0,0,0,0,0,0,0
13388,3,16,26,,2021,1,18:30,1,0,0,0,0,0,0,0,0
13389,2,18,26,Matched suspect description,2021,0,08:35,0,0,0,0,0,1,0,0,0
13390,3,04,34,,2021,0,17:43,0,0,0,0,1,0,0,0,0
13391,2,06,32,,2021,0,20:18,0,1,0,0,0,0,0,0,0
13392,3,15,36,Officer witnessed commission of a crime,2021,0,00:15,0,0,0,0,0,0,0,0,0
13393,3,04,60,,2021,1,00:48,1,0,0,0,0,0,0,0,0
13394,2,21,30,,2021,0,13:30,0,0,0,0,0,0,0,0,0
13395,3,20,24,,2021,1,12:26,0,0,1,0,0,0,0,0,0
13396,3,21,27,,2021,1,01:19,0,0,1,0,0,0,0,0,0
13397,3,07,35,,2021,1,23:35,0,1,0,0,0,0,0,0,0
13398,3,12,40,,2021,1,01:31,0,1,0,0,0,0,0,0,0
13399,2,12,21,,2021,0,22:18,1,0,0,0,0,0,0,0,0
13400,4,11,38,Officer witnessed commission of a crime,2021,0,01:30,0,0,0,1,0,0,0,0,0
13401,7,09,64,,2021,1,07:54,0,0,1,0,0,0,0,0,0
13402,3,21,36,,2021,1,14:10,0,0,1,0,0,0,0,0,0
13403,2,12,29,,2021,1,21:33,0,0,1,0,0,0,0,0,0
13404,2,07,24,,2021,0,08:00,0,1,0,0,0,0,0,0,0
13405,3,04,35,,2021,0,17:30,0,1,0,0,0,0,0,0,0
13406,7,06,25,,2021,1,18:55,0,1,0,0,0,0,0,0,0
13407,2,01,35,,2021,1,22:06,1,0,0,0,0,0,0,0,0
13408,3,02,26,Witness or victim identification of suspect at the scene,2021,0,00:53,0,0,0,0,0,1,0,0,0
13409,2,18,3,,2021,1,20:50,0,0,0,0,0,0,1,0,0
13410,7,19,60,,2021,1,08:52,0,0,1,0,0,0,0,0,0
13411,3,15,40,,2021,0,23:45,0,1,0,0,0,0,0,0,0
13412,2,13,25,,2021,0,22:27,1,0,0,0,0,0,0,0,0
13413,7,21,25,Officer witnessed commission of a crime,2021,0,14:07,0,0,1,0,0,0,0,0,0
13414,7,20,32,,2021,1,13:04,0,1,0,0,0,0,0,0,0
13415,3,19,30,,2021,0,00:12,1,0,0,0,0,0,0,0,0
13416,2,18,20,,2021,0,22:37,0,1,0,0,0,0,0,0,0
13417,3,07,50,,2021,1,17:32,0,0,1,0,0,0,0,0,0
13418,3,16,32,,2021,1,12:58,0,0,1,0,0,0,0,0,0
13419,3,07,22,,2021,0,13:56,0,0,0,0,1,0,0,0,0
13420,3,02,33,Officer witnessed commission of a crime,2021,1,14:30,0,0,1,0,0,0,0,0,0
13421,3,17,30,,2021,0,09:00,0,0,0,0,0,1,0,0,0
13422,2,07,45,,2021,1,19:24,0,1,0,0,0,0,0,0,0
13423,3,13,44,Other reasonable suspicion of a crime,2021,1,14:55,0,0,1,0,0,0,0,0,0
13424,3,21,23,,2021,1,23:26,0,0,1,0,0,0,0,0,0
13425,7,17,64,,2021,1,12:15,0,0,1,0,0,0,0,0,0
13426,2,01,30,,2021,0,22:30,0,1,0,0,0,0,0,0,0
13427,2,03,30,,2021,0,15:52,1,0,0,0,0,0,0,0,0
13428,2,13,40,Officer witnessed commission of a crime,2021,0,17:59,0,0,0,0,0,1,0,0,0
13429,1,11,28,,2021,1,09:14,0,0,1,0,0,0,0,0,0
13430,3,09,28,,2021,1,00:05,0,0,1,0,0,0,0,0,0
13431,7,08,25,,2021,1,11:15,0,0,1,0,0,0,0,0,0
13432,3,10,47,,2021,0,01:17,1,0,0,0,0,0,0,0,0
13433,2,03,35,,2021,1,16:48,0,1,0,0,0,0,0,0,0
13434,3,14,30,Officer witnessed commission of a crime,2021,0,07:37,0,1,0,0,0,0,0,0,0
13435,3,09,27,,2021,1,08:30,0,0,1,0,0,0,0,0,0
13436,2,03,60,,2021,1,02:26,0,1,0,0,0,0,0,0,0
13437,2,14,25,,2021,1,18:01,0,0,1,0,0,0,0,0,0
13438,2,12,38,,2021,0,23:05,0,1,0,0,0,0,0,0,0
13439,3,20,25,,2021,1,17:00,0,1,0,0,0,0,0,0,0
13440,3,03,34,,2021,1,13:38,0,1,0,0,0,0,0,0,0
13441,3,04,14,Officer witnessed commission of a crime,2021,0,21:33,0,1,0,0,0,0,0,0,0
13442,3,19,24,,2021,1,12:17,0,1,0,0,0,0,0,0,0
13443,3,15,50,,2021,1,18:08,0,0,1,0,0,0,0,0,0
13444,3,13,30,Other reasonable suspicion of a crime,2021,0,17:35,0,1,0,0,0,0,0,0,0
13445,3,20,21,,2021,1,12:49,0,0,1,0,0,0,0,0,0
13446,3,13,26,,2021,1,17:29,0,1,0,0,0,0,0,0,0
13447,2,05,35,,2021,0,02:18,1,0,0,0,0,0,0,0,0
13448,2,03,25,,2021,1,11:12,0,0,1,0,0,0,0,0,0
13449,3,04,20,,2021,1,17:34,0,0,1,0,0,0,0,0,0
13450,3,21,39,,2021,0,00:50,0,1,0,0,0,0,0,0,0
13451,7,09,57,,2021,1,18:55,0,0,1,0,0,0,0,0,0
13452,2,09,37,,2021,1,16:17,0,0,1,0,0,0,0,0,0
13453,7,21,55,,2021,1,07:11,0,0,1,0,0,0,0,0,0
13454,2,06,23,Matched suspect description,2021,0,08:20,0,0,0,0,1,1,0,0,0
13455,4,21,29,Other reasonable suspicion of a crime,2021,1,23:05,0,0,1,0,0,0,0,0,0
13456,3,09,58,Officer witnessed commission of a crime,2021,1,15:43,0,0,0,1,0,1,0,0,0
13457,2,18,47,,2021,0,15:58,0,0,0,0,0,1,0,0,0
13458,3,19,24,Officer witnessed commission of a crime,2021,1,16:03,0,0,1,0,0,0,0,0,0
13459,2,09,28,,2021,0,08:02,0,0,1,0,0,0,0,0,0
13460,4,01,60,,2021,1,11:00,0,0,1,0,0,0,0,0,0
13461,2,08,28,Officer witnessed commission of a crime,2021,1,11:53,0,0,1,0,0,0,0,0,0
13462,3,19,25,,2021,0,20:17,0,0,0,0,0,0,0,0,0
13463,4,06,41,Officer witnessed commission of a crime,2021,1,22:14,0,0,1,0,0,0,0,0,0
13464,2,16,30,,2021,0,15:04,0,1,0,0,0,0,0,0,0
13465,3,10,43,,2021,0,16:03,0,0,0,0,0,0,0,0,0
13466,7,07,40,,2021,1,15:52,0,0,1,0,0,0,0,0,0
13467,3,03,35,,2021,1,19:42,0,1,0,0,0,0,0,0,0
13468,7,06,40,,2021,0,22:23,0,0,0,0,0,1,0,0,0
13469,7,06,28,Matched suspect description,2021,0,11:50,0,0,0,1,0,0,0,0,0
13470,3,11,34,,2021,0,06:45,0,0,1,0,0,0,0,0,0
13471,7,20,46,,2021,1,07:15,0,0,1,0,0,0,0,0,0
13472,3,16,47,,2021,1,08:25,0,0,1,0,0,0,0,0,0
13473,3,12,20,Officer witnessed commission of a crime,2021,0,16:04,1,0,0,0,0,0,0,0,0
13474,2,12,30,,2021,1,00:37,1,0,0,0,0,0,0,0,0
13475,2,03,40,,2021,1,21:59,1,0,0,0,0,0,0,0,0
13476,3,09,29,,2021,1,09:29,0,1,0,0,0,0,0,0,0
13477,2,01,25,,2021,1,11:31,0,0,1,0,0,0,0,0,0
13478,3,20,38,Officer witnessed commission of a crime,2021,0,03:35,0,0,0,0,0,1,0,0,0
13479,3,15,40,,2021,1,19:47,1,0,0,0,0,0,0,0,0
13480,2,01,29,,2021,1,14:54,0,0,1,0,0,0,0,0,0
13481,3,16,25,,2021,0,23:36,0,1,0,0,0,0,0,0,0
13482,3,02,26,,2021,1,18:06,0,0,1,0,0,0,0,0,0
13483,3,09,25,Matched suspect description,2021,0,16:36,1,0,0,0,0,0,0,0,0
13484,3,16,18,,2021,0,13:03,0,1,0,0,0,0,0,0,0
13485,3,16,20,,2021,0,20:41,1,0,0,0,0,0,0,0,0
13486,3,04,35,,2021,0,20:56,1,0,0,0,0,0,0,0,0
13487,3,13,56,Other reasonable suspicion of a crime,2021,0,11:30,0,0,0,1,0,0,0,0,0
13488,3,19,26,,2021,1,22:40,0,0,1,0,0,0,0,0,0
13489,3,04,22,Officer witnessed commission of a crime,2021,0,22:07,0,0,0,0,0,0,0,0,0
13490,7,06,26,,2021,1,10:56,0,0,1,0,0,0,0,0,0
13491,3,02,22,,2021,1,10:07,0,0,1,0,0,0,0,0,0
13492,7,02,30,Other reasonable suspicion of a crime,2021,0,08:27,0,0,0,0,0,0,0,0,0
13493,3,03,59,,2021,1,09:15,0,0,1,0,0,0,0,0,0
13494,2,13,32,,2021,0,12:31,0,0,0,0,0,1,0,0,0
13495,7,06,33,,2021,0,02:15,0,0,0,0,0,1,0,0,0
13496,7,21,52,,2021,0,00:08,0,0,0,0,0,1,0,0,0
13497,2,99,20,,2021,0,16:29,1,0,0,0,0,0,0,0,0
13498,3,19,21,Witness or victim identification of suspect at the scene,2021,0,16:30,0,0,0,0,0,1,0,0,0
13499,3,20,28,,2021,1,07:30,0,1,0,0,0,0,0,0,0
13500,2,12,21,,2021,0,16:42,1,0,0,0,0,0,0,0,0
13501,4,08,40,,2021,1,19:35,0,1,0,0,0,0,0,0,0
13502,3,06,19,Matched suspect description,2021,0,17:36,1,0,0,0,0,0,0,0,0
13503,5,08,45,Officer witnessed commission of a crime,2021,0,13:35,0,1,0,0,0,0,0,0,0
13504,2,01,33,Matched suspect description,2021,0,12:15,0,0,0,0,0,1,0,0,0
13505,7,06,40,Witness or victim identification of suspect at the scene,2021,0,21:40,0,0,0,0,0,1,0,0,0
13506,3,09,30,,2021,0,19:47,0,0,0,0,0,1,0,0,0
13507,3,04,23,,2021,1,18:16,0,0,1,0,0,0,0,0,0
13508,3,21,27,Matched suspect description,2021,0,10:52,0,0,0,0,0,0,0,1,0
13509,3,05,26,,2021,1,16:55,0,0,1,0,0,0,0,0,0
13510,3,12,23,,2021,1,23:20,0,0,1,0,0,0,0,0,0
13511,2,06,25,,2021,0,20:43,0,1,0,0,0,0,0,0,0
13512,2,18,70,,2021,0,09:33,1,0,0,0,0,0,0,0,0
13513,3,19,55,,2021,1,22:20,0,0,1,0,0,0,0,0,0
13514,3,19,49,,2021,0,15:07,0,1,0,0,0,0,0,0,0
13515,3,11,53,,2021,1,18:15,0,0,1,0,0,0,0,0,0
13516,7,21,51,,2021,1,12:49,0,1,0,0,0,0,0,0,0
13517,1,21,30,Officer witnessed commission of a crime,2021,0,22:30,0,0,0,0,0,1,0,0,0
13518,3,13,40,,2021,0,22:44,0,1,0,0,0,0,0,0,0
13519,3,05,40,,2021,0,22:15,0,1,0,0,0,0,0,0,0
13520,3,18,27,,2021,1,20:43,1,0,0,0,0,0,0,0,0
13521,3,21,38,,2021,0,16:46,0,0,1,0,0,0,0,0,0
13522,3,10,30,,2021,1,10:01,0,0,1,0,0,0,0,0,0
13523,2,07,65,,2021,1,02:59,1,0,0,0,0,0,0,0,0
13524,3,04,30,,2021,0,19:50,1,0,0,0,0,0,0,0,0
13525,3,16,36,,2021,0,19:56,0,1,0,0,0,0,0,0,0
13526,2,01,50,,2021,1,17:40,0,1,0,0,0,0,0,0,0
13527,3,11,25,,2021,1,15:09,0,0,1,0,0,0,0,0,0
13528,1,14,41,,2021,1,09:24,0,0,1,0,0,0,0,0,0
13529,2,03,30,,2021,1,21:46,1,0,0,0,0,0,0,0,0
13530,2,09,30,,2021,0,07:45,0,0,0,0,0,1,0,0,0
13531,3,01,30,,2021,0,19:43,0,0,1,0,0,0,0,0,0
13532,3,13,17,,2021,0,23:32,1,0,0,0,0,0,0,0,0
13533,3,99,17,,2021,1,15:45,0,1,0,0,0,0,0,0,0
13534,3,15,26,,2021,0,00:31,0,0,0,0,0,1,0,0,0
13535,2,20,26,,2021,0,01:40,0,0,0,0,0,1,0,0,0
13536,3,13,33,,2021,1,12:39,0,0,1,0,0,0,0,0,0
13537,7,06,30,,2021,1,19:32,0,0,1,0,0,0,0,0,0
13538,3,01,50,,2021,1,16:45,0,0,1,0,0,0,0,0,0
13539,3,19,45,,2021,1,00:25,0,1,0,0,0,0,0,0,0
13540,3,09,33,,2021,1,10:00,0,0,1,0,0,0,0,0,0
